DATE,ALLSKY_KT,T2M,PRECTOTCORR,PS,WS10M,Status
12/9/2021,0.51,20.05,5.16,87.85,0.53,TIDAK BERPOTENSI UPWELLING
12/10/2021,0.42,20.09,2.12,87.93,0.56,TIDAK BERPOTENSI UPWELLING
12/11/2021,0.49,20.22,2.49,87.89,0.59,TIDAK BERPOTENSI UPWELLING
12/12/2021,0.51,20.07,7.58,87.87,0.59,TIDAK BERPOTENSI UPWELLING
12/13/2021,0.58,20.23,0.67,87.81,0.61,TIDAK BERPOTENSI UPWELLING
12/14/2021,0.48,20.08,1.38,87.73,0.48,TIDAK BERPOTENSI UPWELLING
12/15/2021,0.51,20.09,10.91,87.76,0.66,TIDAK BERPOTENSI UPWELLING
12/16/2021,0.45,19.66,12.85,87.87,0.73,TIDAK BERPOTENSI UPWELLING
12/17/2021,0.34,18.29,23.84,87.88,1.02,TIDAK BERPOTENSI UPWELLING
12/18/2021,0.23,18.91,26.57,87.83,0.68,BERPOTENSI UPWELLING
12/19/2021,0.34,18.84,34.3,87.92,0.67,BERPOTENSI UPWELLING
12/20/2021,0.15,19.34,43.71,87.96,1.48,BERPOTENSI UPWELLING
12/21/2021,0.52,19.44,26.99,87.91,1.12,BERPOTENSI UPWELLING
12/22/2021,0.61,20.29,0.02,87.93,0.67,TIDAK BERPOTENSI UPWELLING
12/23/2021,0.6,19.8,0.09,87.89,0.71,TIDAK BERPOTENSI UPWELLING
12/24/2021,0.66,19.9,0.01,87.86,0.71,TIDAK BERPOTENSI UPWELLING
12/25/2021,0.67,20.36,0,87.9,0.41,TIDAK BERPOTENSI UPWELLING
12/26/2021,0.66,20.24,0,87.98,0.82,TIDAK BERPOTENSI UPWELLING
12/27/2021,0.68,20.03,0,88.01,0.82,TIDAK BERPOTENSI UPWELLING
12/28/2021,0.66,19.3,0.11,87.94,0.87,TIDAK BERPOTENSI UPWELLING
12/29/2021,0.62,19.25,0.1,87.9,0.91,TIDAK BERPOTENSI UPWELLING
12/30/2021,0.52,19.6,90.93,87.96,0.81,BERPOTENSI UPWELLING
12/31/2021,0.23,19.04,85.34,87.95,1.38,BERPOTENSI UPWELLING
1/1/2022,0.26,18.84,32.27,87.99,0.94,BERPOTENSI UPWELLING
1/2/2022,0.3,19.11,8,87.93,1.04,TIDAK BERPOTENSI UPWELLING
1/3/2022,0.45,19.1,8.89,87.86,0.72,TIDAK BERPOTENSI UPWELLING
1/4/2022,0.44,19.81,19.47,87.95,0.48,TIDAK BERPOTENSI UPWELLING
1/5/2022,0.53,20.35,0.84,87.91,0.56,TIDAK BERPOTENSI UPWELLING
1/6/2022,0.55,20.46,0.07,87.89,0.66,TIDAK BERPOTENSI UPWELLING
1/7/2022,0.61,19.83,0.07,87.96,0.42,TIDAK BERPOTENSI UPWELLING
1/8/2022,0.39,19.73,2.2,87.91,0.38,TIDAK BERPOTENSI UPWELLING
1/9/2022,0.44,19.75,8.51,87.83,0.52,TIDAK BERPOTENSI UPWELLING
1/10/2022,0.28,19.88,15.66,87.93,0.31,TIDAK BERPOTENSI UPWELLING
1/11/2022,0.62,19.74,3.8,87.89,0.55,TIDAK BERPOTENSI UPWELLING
1/12/2022,0.59,20.57,5.31,87.9,0.5,TIDAK BERPOTENSI UPWELLING
1/13/2022,0.5,19.84,2.53,87.95,1.04,TIDAK BERPOTENSI UPWELLING
1/14/2022,0.65,18.9,0.03,87.92,0.75,TIDAK BERPOTENSI UPWELLING
1/15/2022,0.62,20.33,0,87.9,0.59,TIDAK BERPOTENSI UPWELLING
1/16/2022,0.55,19.83,0.39,87.9,0.52,TIDAK BERPOTENSI UPWELLING
1/17/2022,0.52,19.32,10.91,87.98,0.59,TIDAK BERPOTENSI UPWELLING
1/18/2022,0.47,19.44,5.28,87.88,0.65,TIDAK BERPOTENSI UPWELLING
1/19/2022,0.48,19.65,1.86,87.82,0.39,TIDAK BERPOTENSI UPWELLING
1/20/2022,0.67,19.99,0.1,87.77,0.67,TIDAK BERPOTENSI UPWELLING
1/21/2022,0.59,20.12,0.29,87.85,0.61,TIDAK BERPOTENSI UPWELLING
1/22/2022,0.59,19.95,0.07,87.77,0.5,TIDAK BERPOTENSI UPWELLING
1/23/2022,0.61,19.63,2.33,87.74,0.46,TIDAK BERPOTENSI UPWELLING
1/24/2022,0.52,19.51,35.39,87.71,0.57,BERPOTENSI UPWELLING
1/25/2022,0.54,19.65,7.73,87.75,0.48,TIDAK BERPOTENSI UPWELLING
1/26/2022,0.57,20.31,0,87.77,0.71,TIDAK BERPOTENSI UPWELLING
1/27/2022,0.62,20.89,0,87.78,0.62,TIDAK BERPOTENSI UPWELLING
1/28/2022,0.66,20.86,0,87.85,0.65,TIDAK BERPOTENSI UPWELLING
1/29/2022,0.62,20.74,0,87.87,0.8,TIDAK BERPOTENSI UPWELLING
1/30/2022,0.68,20.37,0.02,87.85,0.68,TIDAK BERPOTENSI UPWELLING
1/31/2022,0.6,20.76,0.08,87.77,0.45,TIDAK BERPOTENSI UPWELLING
2/1/2022,0.55,20.7,0.11,87.8,0.5,TIDAK BERPOTENSI UPWELLING
2/2/2022,0.49,20.35,0.17,87.88,0.57,TIDAK BERPOTENSI UPWELLING
2/3/2022,0.52,20.63,0.13,87.76,0.41,TIDAK BERPOTENSI UPWELLING
2/4/2022,0.46,20.47,0.55,87.74,0.46,TIDAK BERPOTENSI UPWELLING
2/5/2022,0.49,19.9,0.09,87.78,0.46,TIDAK BERPOTENSI UPWELLING
2/6/2022,0.48,19.3,35.3,87.88,0.3,BERPOTENSI UPWELLING
2/7/2022,0.37,18.62,3.21,87.93,0.68,TIDAK BERPOTENSI UPWELLING
2/8/2022,0.6,18.86,0.23,87.89,0.7,TIDAK BERPOTENSI UPWELLING
2/9/2022,0.33,18.8,19.67,87.85,0.89,TIDAK BERPOTENSI UPWELLING
2/10/2022,0.32,18.84,7.04,87.85,0.84,TIDAK BERPOTENSI UPWELLING
2/11/2022,0.52,19.45,18.52,87.74,0.7,TIDAK BERPOTENSI UPWELLING
2/12/2022,0.52,19.96,3.92,87.64,0.8,TIDAK BERPOTENSI UPWELLING
2/13/2022,0.6,19.94,5.65,87.53,0.52,TIDAK BERPOTENSI UPWELLING
2/14/2022,0.48,20.42,9.86,87.55,0.43,TIDAK BERPOTENSI UPWELLING
2/15/2022,0.43,20.13,95.02,87.59,0.44,BERPOTENSI UPWELLING
2/16/2022,0.36,19.58,15.51,87.56,0.86,TIDAK BERPOTENSI UPWELLING
2/17/2022,0.45,19.23,2.27,87.58,0.76,TIDAK BERPOTENSI UPWELLING
2/18/2022,0.47,19.31,9.8,87.77,0.93,TIDAK BERPOTENSI UPWELLING
2/19/2022,0.64,18.99,20.82,87.91,0.78,TIDAK BERPOTENSI UPWELLING
2/20/2022,0.7,19.76,0,87.86,0.5,TIDAK BERPOTENSI UPWELLING
2/21/2022,0.69,19.98,0,87.82,0.65,TIDAK BERPOTENSI UPWELLING
2/22/2022,0.54,20.4,2.64,87.87,0.7,TIDAK BERPOTENSI UPWELLING
2/23/2022,0.52,20.02,1.69,87.96,0.45,TIDAK BERPOTENSI UPWELLING
2/24/2022,0.46,19.09,1.24,88.02,0.88,TIDAK BERPOTENSI UPWELLING
2/25/2022,0.5,18.32,11.23,87.87,1.26,TIDAK BERPOTENSI UPWELLING
2/26/2022,0.38,19.01,48.24,87.83,1.22,BERPOTENSI UPWELLING
2/27/2022,0.3,19.37,42.41,87.73,0.48,BERPOTENSI UPWELLING
2/28/2022,0.47,19.51,27.73,87.8,0.52,BERPOTENSI UPWELLING
3/1/2022,0.4,19.59,7.36,87.85,0.45,TIDAK BERPOTENSI UPWELLING
3/2/2022,0.54,20.22,0.26,87.86,0.41,TIDAK BERPOTENSI UPWELLING
3/3/2022,0.5,19.83,0.13,87.87,0.5,TIDAK BERPOTENSI UPWELLING
3/4/2022,0.54,20.11,2.6,87.89,0.71,TIDAK BERPOTENSI UPWELLING
3/5/2022,0.31,18.89,7.07,87.83,0.99,TIDAK BERPOTENSI UPWELLING
3/6/2022,0.46,19.65,1.03,87.77,0.65,TIDAK BERPOTENSI UPWELLING
3/7/2022,0.47,19.56,0.24,87.8,0.48,TIDAK BERPOTENSI UPWELLING
3/8/2022,0.41,19.36,6.48,87.71,0.48,TIDAK BERPOTENSI UPWELLING
3/9/2022,0.53,20.3,31.87,87.72,0.47,BERPOTENSI UPWELLING
3/10/2022,0.38,19.3,23.26,87.74,0.52,TIDAK BERPOTENSI UPWELLING
3/11/2022,0.51,20.18,6.49,87.67,0.48,TIDAK BERPOTENSI UPWELLING
3/12/2022,0.55,20.87,0.81,87.63,0.72,TIDAK BERPOTENSI UPWELLING
3/13/2022,0.55,21.02,5.8,87.63,0.67,TIDAK BERPOTENSI UPWELLING
3/14/2022,0.47,20.05,4.26,87.65,0.78,TIDAK BERPOTENSI UPWELLING
3/15/2022,0.55,20.33,11.96,87.62,0.61,TIDAK BERPOTENSI UPWELLING
3/16/2022,0.44,20.49,11.16,87.55,0.48,TIDAK BERPOTENSI UPWELLING
3/17/2022,0.4,20.31,33.95,87.57,0.56,BERPOTENSI UPWELLING
3/18/2022,0.5,20.26,9.23,87.62,0.96,TIDAK BERPOTENSI UPWELLING
3/19/2022,0.31,19.01,14.75,87.6,1.17,TIDAK BERPOTENSI UPWELLING
3/20/2022,0.36,18.57,5.93,87.7,1.59,TIDAK BERPOTENSI UPWELLING
3/21/2022,0.4,17.99,0.67,87.84,1.47,TIDAK BERPOTENSI UPWELLING
3/22/2022,0.6,18.76,0.09,87.85,1.06,TIDAK BERPOTENSI UPWELLING
3/23/2022,0.52,19.52,1.62,87.85,0.69,TIDAK BERPOTENSI UPWELLING
3/24/2022,0.5,20.09,1.92,87.8,0.55,TIDAK BERPOTENSI UPWELLING
3/25/2022,0.51,20.49,0.08,87.82,0.57,TIDAK BERPOTENSI UPWELLING
3/26/2022,0.53,20.49,0.85,87.92,0.66,TIDAK BERPOTENSI UPWELLING
3/27/2022,0.61,21.29,0.04,87.95,0.59,TIDAK BERPOTENSI UPWELLING
3/28/2022,0.56,20.9,0,87.91,0.78,TIDAK BERPOTENSI UPWELLING
3/29/2022,0.51,21.08,0.06,87.84,0.55,TIDAK BERPOTENSI UPWELLING
3/30/2022,0.55,20.96,0.58,87.81,0.77,TIDAK BERPOTENSI UPWELLING
3/31/2022,0.49,19.87,0.52,87.83,0.6,TIDAK BERPOTENSI UPWELLING
4/1/2022,0.59,20.26,5.49,87.86,0.78,TIDAK BERPOTENSI UPWELLING
4/2/2022,0.48,19.76,29.31,87.92,0.76,BERPOTENSI UPWELLING
4/3/2022,0.29,18.98,26.38,87.91,0.73,BERPOTENSI UPWELLING
4/4/2022,0.52,19.39,2.36,87.91,0.48,TIDAK BERPOTENSI UPWELLING
4/5/2022,0.36,19.33,19.32,87.98,0.73,TIDAK BERPOTENSI UPWELLING
4/6/2022,0.38,19.82,2.94,87.98,0.71,TIDAK BERPOTENSI UPWELLING
4/7/2022,0.45,19.76,2.48,87.95,0.56,TIDAK BERPOTENSI UPWELLING
4/8/2022,0.5,19.99,1.83,87.89,0.55,TIDAK BERPOTENSI UPWELLING
4/9/2022,0.54,19.8,0.21,87.86,0.75,TIDAK BERPOTENSI UPWELLING
4/10/2022,0.56,21.08,4.21,87.81,0.7,TIDAK BERPOTENSI UPWELLING
4/11/2022,0.48,19.95,1.96,87.82,0.56,TIDAK BERPOTENSI UPWELLING
4/12/2022,0.61,20.12,0,87.72,0.3,TIDAK BERPOTENSI UPWELLING
4/13/2022,0.53,20.57,0,87.65,0.43,TIDAK BERPOTENSI UPWELLING
4/14/2022,0.61,21.3,0.11,87.69,0.73,TIDAK BERPOTENSI UPWELLING
4/15/2022,0.59,21.28,0.02,87.74,0.71,TIDAK BERPOTENSI UPWELLING
4/16/2022,0.63,21.3,0.64,87.7,0.62,TIDAK BERPOTENSI UPWELLING
4/17/2022,0.54,20.88,1.06,87.72,0.87,TIDAK BERPOTENSI UPWELLING
4/18/2022,0.56,20.85,0.41,87.84,0.78,TIDAK BERPOTENSI UPWELLING
4/19/2022,0.48,21.05,7.41,87.8,0.7,TIDAK BERPOTENSI UPWELLING
4/20/2022,0.47,20.1,25.65,87.78,0.53,BERPOTENSI UPWELLING
4/21/2022,0.52,20.7,2.91,87.75,0.44,TIDAK BERPOTENSI UPWELLING
4/22/2022,0.54,20.97,0.11,87.71,0.66,TIDAK BERPOTENSI UPWELLING
4/23/2022,0.37,20.51,0.13,87.74,0.45,TIDAK BERPOTENSI UPWELLING
4/24/2022,0.55,21.27,0.02,87.69,0.57,TIDAK BERPOTENSI UPWELLING
4/25/2022,0.48,20.96,5.42,87.68,0.62,TIDAK BERPOTENSI UPWELLING
4/26/2022,0.4,19.58,12.65,87.78,0.75,TIDAK BERPOTENSI UPWELLING
4/27/2022,0.52,20.79,0.01,87.71,0.72,TIDAK BERPOTENSI UPWELLING
4/28/2022,0.53,21.61,0.01,87.75,0.64,TIDAK BERPOTENSI UPWELLING
4/29/2022,0.45,20.73,0.99,87.76,0.78,TIDAK BERPOTENSI UPWELLING
4/30/2022,0.55,20.46,0.29,87.7,0.58,TIDAK BERPOTENSI UPWELLING
5/1/2022,0.34,20.5,0.69,87.66,0.83,TIDAK BERPOTENSI UPWELLING
5/2/2022,0.46,20.24,13.84,87.65,0.6,TIDAK BERPOTENSI UPWELLING
5/3/2022,0.38,19.44,21.46,87.74,0.87,TIDAK BERPOTENSI UPWELLING
5/4/2022,0.46,19.73,21.08,87.73,0.88,TIDAK BERPOTENSI UPWELLING
5/5/2022,0.29,20.06,36.09,87.62,0.96,BERPOTENSI UPWELLING
5/6/2022,0.33,20.18,15.48,87.54,1.02,TIDAK BERPOTENSI UPWELLING
5/7/2022,0.48,20.37,7.37,87.58,0.82,TIDAK BERPOTENSI UPWELLING
5/8/2022,0.48,20.55,2.51,87.56,0.7,TIDAK BERPOTENSI UPWELLING
5/9/2022,0.3,20.79,0.15,87.65,0.83,TIDAK BERPOTENSI UPWELLING
5/10/2022,0.54,20.71,2.73,87.69,0.77,TIDAK BERPOTENSI UPWELLING
5/11/2022,0.3,19.86,2.95,87.8,0.8,TIDAK BERPOTENSI UPWELLING
5/12/2022,0.55,19.63,0.85,87.86,1.15,TIDAK BERPOTENSI UPWELLING
5/13/2022,0.59,19.84,0.09,87.82,0.96,TIDAK BERPOTENSI UPWELLING
5/14/2022,0.48,20.9,0.1,87.82,0.55,TIDAK BERPOTENSI UPWELLING
5/15/2022,0.45,20.68,0.19,87.95,0.68,TIDAK BERPOTENSI UPWELLING
5/16/2022,0.41,20.01,0.04,87.95,0.67,TIDAK BERPOTENSI UPWELLING
5/17/2022,0.61,20.78,0,87.86,0.61,TIDAK BERPOTENSI UPWELLING
5/18/2022,0.61,20.8,0,87.97,0.7,TIDAK BERPOTENSI UPWELLING
5/19/2022,0.58,20.71,0,88.02,0.84,TIDAK BERPOTENSI UPWELLING
5/20/2022,0.6,20.01,0,87.96,0.98,TIDAK BERPOTENSI UPWELLING
5/21/2022,0.56,19.78,4.22,87.86,1.16,TIDAK BERPOTENSI UPWELLING
5/22/2022,0.44,19.81,0.85,87.77,0.99,TIDAK BERPOTENSI UPWELLING
5/23/2022,0.57,20.12,0.2,87.76,0.72,TIDAK BERPOTENSI UPWELLING
5/24/2022,0.59,20.23,0.62,87.92,0.8,TIDAK BERPOTENSI UPWELLING
5/25/2022,0.36,19.14,0.41,88.02,1.1,TIDAK BERPOTENSI UPWELLING
5/26/2022,0.6,19.05,0,87.96,1.34,TIDAK BERPOTENSI UPWELLING
5/27/2022,0.57,18.93,0.1,87.88,1.3,TIDAK BERPOTENSI UPWELLING
5/28/2022,0.46,18.92,14.87,87.86,1.59,TIDAK BERPOTENSI UPWELLING
5/29/2022,0.39,18.67,0.59,87.84,1.13,TIDAK BERPOTENSI UPWELLING
5/30/2022,0.56,19.24,0.38,87.78,1.19,TIDAK BERPOTENSI UPWELLING
5/31/2022,0.39,19.21,3.25,87.73,1.35,TIDAK BERPOTENSI UPWELLING
6/1/2022,0.36,17.51,42.4,87.83,1.12,BERPOTENSI UPWELLING
6/2/2022,0.41,17.79,7.16,87.87,1.28,TIDAK BERPOTENSI UPWELLING
6/3/2022,0.43,18.31,3.68,87.85,1.07,TIDAK BERPOTENSI UPWELLING
6/4/2022,0.58,18.78,0.03,87.84,0.66,TIDAK BERPOTENSI UPWELLING
6/5/2022,0.45,19.6,17.85,87.78,0.59,TIDAK BERPOTENSI UPWELLING
6/6/2022,0.43,18.31,18.57,87.82,0.6,TIDAK BERPOTENSI UPWELLING
6/7/2022,0.46,18.37,7.3,87.84,0.57,TIDAK BERPOTENSI UPWELLING
6/8/2022,0.6,19.58,0.01,87.81,0.56,TIDAK BERPOTENSI UPWELLING
6/9/2022,0.52,20.25,11.65,87.78,0.52,TIDAK BERPOTENSI UPWELLING
6/10/2022,0.24,19.37,7.42,87.81,0.64,TIDAK BERPOTENSI UPWELLING
6/11/2022,0.52,19.87,24.23,87.84,0.54,TIDAK BERPOTENSI UPWELLING
6/12/2022,0.39,20.24,0.83,87.83,0.54,TIDAK BERPOTENSI UPWELLING
6/13/2022,0.63,20.33,16.63,87.76,0.61,TIDAK BERPOTENSI UPWELLING
6/14/2022,0.45,19.71,23.96,87.73,0.52,TIDAK BERPOTENSI UPWELLING
6/15/2022,0.41,19.08,52.46,87.77,0.86,BERPOTENSI UPWELLING
6/16/2022,0.59,19.26,3.09,87.83,0.64,TIDAK BERPOTENSI UPWELLING
6/17/2022,0.53,20.45,0.29,87.85,0.54,TIDAK BERPOTENSI UPWELLING
6/18/2022,0.42,19.97,14.5,87.84,0.68,TIDAK BERPOTENSI UPWELLING
6/19/2022,0.42,19.67,3.07,87.82,0.67,TIDAK BERPOTENSI UPWELLING
6/20/2022,0.46,20.29,10.12,87.65,0.46,TIDAK BERPOTENSI UPWELLING
6/21/2022,0.41,19.4,12.67,87.63,0.77,TIDAK BERPOTENSI UPWELLING
6/22/2022,0.46,19.12,13.29,87.8,0.6,TIDAK BERPOTENSI UPWELLING
6/23/2022,0.35,19.23,43.41,87.85,0.7,BERPOTENSI UPWELLING
6/24/2022,0.43,19.19,3.89,87.8,0.9,TIDAK BERPOTENSI UPWELLING
6/25/2022,0.66,19.32,0.09,87.71,0.9,TIDAK BERPOTENSI UPWELLING
6/26/2022,0.44,18.49,0.1,87.79,0.8,TIDAK BERPOTENSI UPWELLING
6/27/2022,0.51,19.01,1.84,87.84,0.77,TIDAK BERPOTENSI UPWELLING
6/28/2022,0.44,18.76,0.62,87.79,0.99,TIDAK BERPOTENSI UPWELLING
6/29/2022,0.46,18.94,1.74,87.69,1.33,TIDAK BERPOTENSI UPWELLING
6/30/2022,0.58,18.38,0.44,87.69,1.6,TIDAK BERPOTENSI UPWELLING
7/1/2022,0.55,18.02,12.87,87.68,1.22,TIDAK BERPOTENSI UPWELLING
7/2/2022,0.3,19.09,14.01,87.66,1.54,TIDAK BERPOTENSI UPWELLING
7/3/2022,0.48,17.69,7.38,87.72,1.26,TIDAK BERPOTENSI UPWELLING
7/4/2022,0.32,18.55,6.31,87.74,1.45,TIDAK BERPOTENSI UPWELLING
7/5/2022,0.45,18.4,0.19,87.79,1.15,TIDAK BERPOTENSI UPWELLING
7/6/2022,0.64,18.53,0,87.87,0.97,TIDAK BERPOTENSI UPWELLING
7/7/2022,0.67,19.24,0.95,87.86,1.3,TIDAK BERPOTENSI UPWELLING
7/8/2022,0.55,18.72,2.09,87.86,1.33,TIDAK BERPOTENSI UPWELLING
7/9/2022,0.51,18.01,3.47,87.8,1.29,TIDAK BERPOTENSI UPWELLING
7/10/2022,0.43,18.69,0.51,87.77,1.44,TIDAK BERPOTENSI UPWELLING
7/11/2022,0.44,19.01,1.12,87.84,1.61,TIDAK BERPOTENSI UPWELLING
7/12/2022,0.3,18.68,1.08,87.83,1.25,TIDAK BERPOTENSI UPWELLING
7/13/2022,0.53,19.23,0.02,87.72,1.06,TIDAK BERPOTENSI UPWELLING
7/14/2022,0.55,19.76,0.06,87.7,0.98,TIDAK BERPOTENSI UPWELLING
7/15/2022,0.68,19.5,2.61,87.76,0.95,TIDAK BERPOTENSI UPWELLING
7/16/2022,0.59,19.2,0.38,87.78,0.9,TIDAK BERPOTENSI UPWELLING
7/17/2022,0.6,19.22,0,87.84,0.62,TIDAK BERPOTENSI UPWELLING
7/18/2022,0.69,20.01,0,87.76,0.77,TIDAK BERPOTENSI UPWELLING
7/19/2022,0.37,19.45,0,87.79,0.92,TIDAK BERPOTENSI UPWELLING
7/20/2022,0.65,19.56,0,87.8,0.95,TIDAK BERPOTENSI UPWELLING
7/21/2022,0.43,19.59,5.86,87.81,0.76,TIDAK BERPOTENSI UPWELLING
7/22/2022,0.55,19.87,4.17,87.85,0.65,TIDAK BERPOTENSI UPWELLING
7/23/2022,0.55,20.78,2.92,87.79,0.8,TIDAK BERPOTENSI UPWELLING
7/24/2022,0.41,20.23,2.84,87.69,0.77,TIDAK BERPOTENSI UPWELLING
7/25/2022,0.41,19.83,13.91,87.62,0.47,TIDAK BERPOTENSI UPWELLING
7/26/2022,0.49,19.93,14.91,87.62,0.66,TIDAK BERPOTENSI UPWELLING
7/27/2022,0.34,19.66,8.87,87.63,0.89,TIDAK BERPOTENSI UPWELLING
7/28/2022,0.47,19.65,8.13,87.68,0.73,TIDAK BERPOTENSI UPWELLING
7/29/2022,0.47,18.37,5.12,87.78,1.3,TIDAK BERPOTENSI UPWELLING
7/30/2022,0.46,18,4.38,87.78,1.09,TIDAK BERPOTENSI UPWELLING
7/31/2022,0.59,19.84,0.11,87.62,0.76,TIDAK BERPOTENSI UPWELLING
8/1/2022,0.46,19.94,4.14,87.66,0.53,TIDAK BERPOTENSI UPWELLING
8/2/2022,0.22,18.92,39.06,87.73,0.94,BERPOTENSI UPWELLING
8/3/2022,0.27,17.83,7.53,87.84,1.07,TIDAK BERPOTENSI UPWELLING
8/4/2022,0.46,18.23,0.64,87.89,0.98,TIDAK BERPOTENSI UPWELLING
8/5/2022,0.53,19.41,0.05,87.89,1.12,TIDAK BERPOTENSI UPWELLING
8/6/2022,0.38,18.82,0.09,87.85,1.02,TIDAK BERPOTENSI UPWELLING
8/7/2022,0.62,18.6,0,87.79,1.11,TIDAK BERPOTENSI UPWELLING
8/8/2022,0.62,18.51,0,87.82,1.09,TIDAK BERPOTENSI UPWELLING
8/9/2022,0.52,18.87,0,87.76,0.96,TIDAK BERPOTENSI UPWELLING
8/10/2022,0.62,20.19,0,87.75,0.77,TIDAK BERPOTENSI UPWELLING
8/11/2022,0.61,20.23,0,87.78,0.74,TIDAK BERPOTENSI UPWELLING
8/12/2022,0.58,19.83,0.1,87.82,0.88,TIDAK BERPOTENSI UPWELLING
8/13/2022,0.53,19.73,19.25,87.8,0.66,TIDAK BERPOTENSI UPWELLING
8/14/2022,0.55,20.58,10.34,87.8,0.64,TIDAK BERPOTENSI UPWELLING
8/15/2022,0.39,19.01,10.76,87.94,0.77,TIDAK BERPOTENSI UPWELLING
8/16/2022,0.45,19.46,3.68,87.89,0.81,TIDAK BERPOTENSI UPWELLING
8/17/2022,0.54,19.69,5.94,87.85,0.53,TIDAK BERPOTENSI UPWELLING
8/18/2022,0.47,19.97,22.09,87.76,0.34,TIDAK BERPOTENSI UPWELLING
8/19/2022,0.53,20.68,23.73,87.74,0.5,TIDAK BERPOTENSI UPWELLING
8/20/2022,0.54,19.2,7.35,87.84,0.79,TIDAK BERPOTENSI UPWELLING
8/21/2022,0.41,18.55,1.87,87.83,0.99,TIDAK BERPOTENSI UPWELLING
8/22/2022,0.41,18.81,1.58,87.83,0.99,TIDAK BERPOTENSI UPWELLING
8/23/2022,0.42,19.29,0.08,87.83,0.73,TIDAK BERPOTENSI UPWELLING
8/24/2022,0.45,19.83,2.02,87.76,0.91,TIDAK BERPOTENSI UPWELLING
8/25/2022,0.27,19.19,44.6,87.73,1.05,BERPOTENSI UPWELLING
8/26/2022,0.37,18.54,26.36,87.75,1.23,BERPOTENSI UPWELLING
8/27/2022,0.37,18.73,0.74,87.78,0.71,TIDAK BERPOTENSI UPWELLING
8/28/2022,0.4,19.44,1.38,87.73,0.62,TIDAK BERPOTENSI UPWELLING
8/29/2022,0.48,19.51,25.09,87.7,0.36,TIDAK BERPOTENSI UPWELLING
8/30/2022,0.39,19.28,32.94,87.73,0.46,BERPOTENSI UPWELLING
8/31/2022,0.46,19.33,5.41,87.69,0.67,TIDAK BERPOTENSI UPWELLING
9/1/2022,0.27,19.03,9.86,87.81,0.77,TIDAK BERPOTENSI UPWELLING
9/2/2022,0.46,18.81,18.7,87.9,1.15,TIDAK BERPOTENSI UPWELLING
9/3/2022,0.41,18.87,14.17,87.88,1.08,TIDAK BERPOTENSI UPWELLING
9/4/2022,0.53,18.94,0.59,87.89,1.2,TIDAK BERPOTENSI UPWELLING
9/5/2022,0.51,19.29,0,87.94,0.92,TIDAK BERPOTENSI UPWELLING
9/6/2022,0.41,19.53,2.23,87.92,0.91,TIDAK BERPOTENSI UPWELLING
9/7/2022,0.36,17.69,6.73,87.99,1.12,TIDAK BERPOTENSI UPWELLING
9/8/2022,0.32,19.15,0.01,88.01,0.98,TIDAK BERPOTENSI UPWELLING
9/9/2022,0.69,20.13,0,87.98,0.54,TIDAK BERPOTENSI UPWELLING
9/10/2022,0.6,20.05,0,87.96,0.57,TIDAK BERPOTENSI UPWELLING
9/11/2022,0.43,20.12,0,87.91,0.67,TIDAK BERPOTENSI UPWELLING
9/12/2022,0.62,20.05,0,87.88,0.73,TIDAK BERPOTENSI UPWELLING
9/13/2022,0.59,19.52,1.65,88.01,0.8,TIDAK BERPOTENSI UPWELLING
9/14/2022,0.52,18.31,0.75,88.1,0.74,TIDAK BERPOTENSI UPWELLING
9/15/2022,0.51,19,8.32,88.02,0.77,TIDAK BERPOTENSI UPWELLING
9/16/2022,0.54,19.76,0.68,87.86,0.96,TIDAK BERPOTENSI UPWELLING
9/17/2022,0.48,20.01,11.88,87.85,0.86,TIDAK BERPOTENSI UPWELLING
9/18/2022,0.48,18.76,4.34,87.94,1.25,TIDAK BERPOTENSI UPWELLING
9/19/2022,0.59,18.55,0,87.96,1.04,TIDAK BERPOTENSI UPWELLING
9/20/2022,0.55,18.46,0.02,87.96,0.81,TIDAK BERPOTENSI UPWELLING
9/21/2022,0.45,19.37,6.41,87.88,1,TIDAK BERPOTENSI UPWELLING
9/22/2022,0.55,18.45,0.18,87.88,1.06,TIDAK BERPOTENSI UPWELLING
9/23/2022,0.49,18.86,8.71,87.86,0.95,TIDAK BERPOTENSI UPWELLING
9/24/2022,0.54,18.9,3.36,87.8,1.16,TIDAK BERPOTENSI UPWELLING
9/25/2022,0.48,18.83,0.25,87.78,0.99,TIDAK BERPOTENSI UPWELLING
9/26/2022,0.48,19.19,2.7,87.81,0.95,TIDAK BERPOTENSI UPWELLING
9/27/2022,0.41,18.9,35.01,87.78,1.29,BERPOTENSI UPWELLING
9/28/2022,0.3,18.65,28.52,87.69,1.67,BERPOTENSI UPWELLING
9/29/2022,0.36,18.39,23.1,87.68,1.59,TIDAK BERPOTENSI UPWELLING
9/30/2022,0.38,19.01,7.62,87.74,0.98,TIDAK BERPOTENSI UPWELLING
10/1/2022,0.34,18.55,0.45,87.78,1,TIDAK BERPOTENSI UPWELLING
10/2/2022,0.48,18.99,0.94,87.79,0.84,TIDAK BERPOTENSI UPWELLING
10/3/2022,0.35,19.06,4.39,87.73,0.93,TIDAK BERPOTENSI UPWELLING
10/4/2022,0.38,18.79,124.95,87.73,0.84,BERPOTENSI UPWELLING
10/5/2022,0.37,18.2,57.78,87.83,0.93,BERPOTENSI UPWELLING
10/6/2022,0.38,19.04,35.05,87.81,0.91,BERPOTENSI UPWELLING
